"SA2,""latitude.y"",""longitude.y"""
"Hall,-35.1702288,149.0667491"
"Harrison,-35.1990601,149.1561261"
"Mitchell,-26.4626,147.968557426276"
"Ngunnawal,-35.1727896,149.1114681"
"Nicholls,-35.1871606,149.0964814"
"Palmerston,-35.1944606,149.1194145"
"Acton,-35.2852323,149.1129681"
"Ainslie,-35.2621952,149.14788"
"Braddon,-35.2708149,149.135735"
"Civic,-35.2812678,149.1291868"
"Dickson,-35.2527861,149.1417216"
"Downer,-35.2438315,149.1435455"
"Hackett,-35.2495093,149.1635441"
"Lyneham,-35.239801,149.1307354"
"O'Connor (ACT),-35.2566001,149.1155972"
"Turner,-35.2688704,149.1245771"
"Watson,-35.2348235,149.1594458"
"Deakin,-35.3192746,149.1030764"
"Forrest,-30.8481034,128.1090137"
"Griffith (ACT),-35.3253499,149.1371297"
"Narrabundah,-35.3356919,149.1492215"
"Parkes (ACT) - South,-35.29652355,149.129573647673"
"Red Hill (ACT),-35.3334376,149.1205858"
"Yarralumla,-35.3040411,149.0986347"
"Banks,-35.4718891,149.0996568"
"Bonython,-35.4333083,149.078276"
"Calwell,-35.4403858,149.1071069"
"Chisholm,-35.4219655,149.1248452"
"Conder,-35.4592733,149.1043282"
"Fadden,-35.4018617,149.1176101"
"Gilmore,-35.4150113,149.1382782"
"Gordon (ACT),-35.4567263,149.0850656"
"Gowrie (ACT),-35.4118165,149.1091063"
"Greenway,-35.4158082,149.0648149"
"Isabella Plains,-35.4280072,149.0940088"
"Kambah,-35.3862287,149.0579669"
"Macarthur,-34.0719861,150.7971899"
"Monash,-35.4157378,149.0906903"
"Oxley (ACT),-35.4094421,149.0786481"
"Richardson,-35.4279022,149.1139473"
"Theodore,-24.946086,150.077365111608"
"Tuggeranong,-35.4209771,149.0921341"
"Wanniassa,-35.3976642,149.0908045"
"Chapman,-35.3562094,149.0374543"
"Duffy,-35.3345516,149.0318996"
"Fisher,-34.5174658,139.50423314068"
"Holder,-35.3344827,149.0461678"
"Rivett,-35.3470708,149.0379828"
"Stirling,-31.8902485,115.823225830973"
"Waramanga,-35.3528151,149.0622152"
"Weston,-35.3324882,149.0587356"
"Chifley,-33.9702813,151.2394867"
"Curtin,-35.3246324,149.0773776"
"Farrer,-35.3766895,149.1050381"
"Garran,-35.3413973,149.1085392"
"Hughes,-35.3326252,149.0949433"
"Isaacs,-35.3684711,149.1130988"
"Lyons (ACT),-35.3405584,149.0739377"
"Mawson,-35.3633679,149.0988944"
"O'Malley,-35.3513599,149.1106871"
"Pearce,-35.36217,149.0835894"
"Phillip,-35.3470436,149.091009"
"Torrens,-35.37195,149.0878797"
"Molonglo Corridor,-25,135"
"Canberra East,-35.2629012040827,149.16953244319"
"Canberra Airport,-35.304391,149.1936903"
"Majura,-35.2751243,149.2101716"
"Gungahlin - East,-35.1877197664307,149.134610170562"
"Gungahlin - West,-35.1887117191369,149.134033871382"
"Jacka,-35.1495163,149.1304298"
"Kenny,-37.79563445,144.964177565336"
"Moncrieff,-35.158821,149.1163057"
"Taylor,-35.1468038,149.1071989"
"Black Mountain,-30.3079672,151.6571942"
"Campbell,-35.2913397,149.158176"
"Duntroon,-35.297689,149.1664644"
"Reid,-35.2825977,149.1412207"
"Russell,-35.2979599,149.1502795"
"Barton,-35.3072631,149.1404986"
"Fyshwick,-35.3216575,149.1708774"
"Kingston (ACT),-35.3152303,149.1465925"
"Coombs,-35.3167344,149.0425254"
"Denman Prospect,-35.29457575,149.027024109151"
"Molonglo,-35.299828,149.0401986"
"Wright,-35.3192644,149.0336167"
"ACT - South West,NA,NA"
"Namadgi,-36.4558303,148.2635105"
"Strathnairn,-35.2323902,148.985554"
"Whitlam,-35.2780956,149.0363976"
"Unknown SA2 ACT,-35.2082486,148.9839883"
"Transit ACT,-35.5,149"
"Unknown State or Territory nfd,-25,135"
"Other Territories Region nfd,-25,135"
"Transit - State or Territory nfd,-28.4915278,125.275"
"Not asked,-25,135"
"Not allocated,-25,135"
",-24.7761086,134.755"
"Baulkham Hills East,-25,135"
"Normanhurst - Thornleigh Westleigh,-33.72055525,151.08655755"
"North Ryde East Ryde,-33.81031,151.13153"
"Maroubra North,-25,135"
"Hornsby East,-25,135"
"Wentworthville Westmead,-33.80383,150.98768"
"Schofields East,-25,135"
"Greenacre North,-25,135"
"Castle Cove Northbridge,-33.7852486,151.2037476"
"Epping (East) North Epping,-33.7596893,151.0976381"
"Terrigal North Avoca,-33.4387833,151.408898"
"Mudgee Surrounds East,-25,135"
"Mudgee Surrounds West,-25,122"
"Orange North,-25,135"
"Waratah North Lambton,-32.91667,151.7"
"Armidale Surrounds North,-25,135"
"Armidale Surrounds South,-30,135"
"Inverell Surrounds East,-25,135"
"Inverell Surrounds West,-25,122"
"Port Macquarie West,-25,122"
"Port Macquarie East,-25,135"
"Glen Iris East,-25,135"
"Mill Park North,-37.6373978,145.0377009"
"Glen Waverley East,-25,135"
"Glen Waverley West,-25,122"
"Mount Waverley South,-30,135"
"Hoppers Crossing North,-25,135"
"Hoppers Crossing South,-30,135"
"Bentleigh East North,-25,135"
"Endeavour Hills North,-25,135"
"Narre Warren South West,-34.2,116.2"
"Narre Warren South East,-25,135"
"Noble Park East,-25,135"
"Point Cook East,-25,135"
"Werribee East,-25,135"
"Reservoir North East,-25,135"
"Reservoir South West,-37.5672132,140.6992686"
"Doreen North,-25,135"
"Roxburgh Park North,-25,135"
"Hampton Park East,-31.8950566,115.9260507"
"Point Cook North East,-25,135"
"Truganina North,-25,135"
"Truganina South East,-25,135"
"Wyndham Vale North,-25,135"
"Golden Plains North,-25,135"
"Bendigo Surrounds South,-30,135"
"Bendigo Surrounds North,-25,135"
"Shepparton Surrounds East,-25,135"
"Shepparton Surrounds West,-25,122"
"Shepparton South East,-25,135"
"Corangamite North,-25,135"
"Moyne East,-25,135"
"Moyne West,-25,122"
"Pakenham North East,-25,135"
"Caboolture West,-25,122"
"Bundaberg Surrounds North,-25,135"
"Bundaberg Surrounds South,-30,135"
"Southern Downs East,-25,135"
"Southern Downs West,-25,122"
"Lockyer Valley East,-25,135"
"Lockyer Valley West,-25,122"
"Kingaroy Surrounds North,-25,135"
"Kingaroy Surrounds South,-30,135"
"Maryborough Surrounds South,-30,135"
"Southport North,-25,135"
"Pimpama North,-25,135"
"Upper Coomera North,-25,135"
"Robina East,-25,135"
"Surfers Paradise South,-34.87361,138.66896"
"Central Highlands East,-37.5175159,143.7845867"
"Central Highlands West,-41.9939405,146.7047389"
"Rockhampton Surrounds East,-25,135"
"Rockhampton Surrounds North,-25,135"
"Rockhampton Surrounds West,-25,122"
"Northgate Northfield,-34.8627161,138.6241727"
"Yorke Peninsula North,-25,135"
"Wembley West Leederville - Glendalough,-31.9278049,115.82290865"
"Nollamara Westminster,-31.86744,115.83919"
"Trigg North Beach - Watermans Bay,-31.8560392,115.7558527"
"Huntingdale Southern River,-32.10658,115.95896"
"Baldivis North,-25,135"
"Busselton East,-25,135"
"Geraldton East,-25,135"
"ACT South West,-37.5672132,140.6992686"
